DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|CasNumber|IngredientName|MatchingStrategy|PercentofConfidence|DisclosureStatus|IsSand|SandMeshSize|SandQuality|IsResinCoated|IsArtificial
124|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"alkali chloride salt"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
125|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"4.68261"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
126|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"5-thiadiazine-2-thione"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
127|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"7647-01-0"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
128|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"#name?"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
129|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"(fe-200l)"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
130|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|",3,5-thiadiazine-2-thione"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
131|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1, 3-propanediol, 2-amino-2(hm)-polymer"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
132|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"10% salt water"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
133|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"15% hcl, wf125, yf125flexd, slickwater"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
134|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2- butoxyethanol 2- propanol dodecylbenzenesulfonic acid sulfuric acid water sulfur dioxide"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
135|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"-"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
136|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"*3rd party additive"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
137|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"*supplied bychlorine dioxide operator"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
138|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"0"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
139|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1,4-benzenedicarboxylic acid, polymer with 1,2-ethanediol and a-hydro-w-hydroxypoly(oxy-1,2-ethanediyl)"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
140|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"100-97-0"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
141|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"14808-60-7"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
142|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"non-hazardous ingredients"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
143|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"*supplied by oper"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
144|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1% kcl water"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
145|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1,3-propanediaminium-2-substituted, hexaalkyl, di halide"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
146|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1,3-propanediol, 2-amino-2-(hydroxymethyl)-, ploymer with methyloxirane and oxirane"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
147|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"10# water frac g"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
148|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"12-40 mesh ottawa sd.,tx"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
149|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-amino-2-methyl-1-propanol"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
150|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-ethyl hexanol                                     104-76-7 alcohols, c12-16, ethoxylated              68551-12-2 ammonium chloride"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
151|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-propenamid"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
152|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"3rd party proprietary"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
153|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"50.00"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
154|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"7772-98-7"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
155|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1h-pyrazole-3-carboxylic acid,"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
156|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"20/40 pc"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|Y|20/40|||
157|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"25068-38-6"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
158|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-butoxyethanol 2-propanol dodecylbenzenesukfonic acid"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
159|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-hydroxypropyl ether, sodium salt"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
160|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-propenoic acid, polymer with 2-propenamide"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
161|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"30.00"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
162|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"3rd party propriety"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
163|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"acetic acid ehtyenyl ester, polymer with ethene"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
164|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"acetic sand citric acid water"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|Y||||
165|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"acrylamide acrylate polmer"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
166|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"acrylamide p/w acrylic acid copolymer, sulfomethylated sodium salt"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
167|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"acrylic copolymer"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
168|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"ad-795 chemical blend:"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
169|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"15% sme hcl"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
170|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2.00"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
171|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-bromo-2-nitro-1,3-propanediol"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
172|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-methyl-4-isothiazolin-3-one"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
173|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-propenoic acid,homopolymer,sodium salt"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
174|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"30# waterfrac cmhpg"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
175|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"3rd party clay control"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
176|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"3uddlied by operator"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
177|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"*supplied by operator"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
178|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1-(benzyl)quinolinium chloride15619-48-4"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
179|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"10755.9943582511"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
180|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"15% salt water"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
181|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2,2-dibromo-3-nitrilopropionamide"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
182|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"20-40 mesh ottawa sand_tx"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|Y|20/40|Ottawa||
183|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"alcohol alkoxy sulfate"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
184|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"alcohol ethocylate surfactants"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
185|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"alcohol ethoxylate surfractants"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
186|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"alcoholic amine"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
187|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"alcohols, c-9 to c-11, ethoxylated"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
188|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"aliphatic hydrocarbon"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
189|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"aliphatic polyol"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
190|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"4% brine (nacl)"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
191|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"5-chloro-2-methyl-4-isothiazolin-3-one"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
192|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"67-63-0"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
193|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"(ammonium chloride)"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
194|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"*tetrahydro-3, 5-dimethyl-2h-1, 3-5 thiadiazine-2-thione"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
195|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"0.02127"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
196|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1.3-propanediol. 2-amino-2-(hydroxymethyl)- polymer with methyloxirane and oxirane"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
197|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"15# purestim b"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
198|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2- butoxyethanol"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
199|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|""|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
200|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"***dye-acid green"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
201|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"*supplied by xchem"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
202|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|".alpha.-isodecyl-.omega.-hydroxy-"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
203|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1,3-propanediol, 2-amino-2-(hydrocymethyl)-, plymer with methyloxirane an oxirane"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
204|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"100% non-hazardous mixture"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
205|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"14/40 fracblack ht"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|Y|14/40|||
206|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1910.1200"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
207|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"*supplie by operator"|"NO CAS MATCH FOUND"||Undisclosed Name and Number|||||
208|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"0.00328"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
209|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1,3-propanediaminium-2-substitued, -hexaalkyl-, di halide"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
210|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1,3-propanediol, 2-amino-2(hm)-polymer"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
211|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"1,3-propanediol, 2-amino-2-polymer"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
212|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"11-dodecene, dimer"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
213|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-4,diisocyanato-1,3,5-tris(1-methylethyl)benzene homopolymer"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
214|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-butoxyethanol 2-propanol dodecylbenzenesulfonic acid"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
215|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-propen-1-ol"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
216|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"3-hydroxy-4-(4-sulfor-1-naphthale nyl) azo -, trisodium salt"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
217|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"5% kcl water"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
218|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"5-dimethyl-2h-1,3,5-thiadiazine-2-thione"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
219|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"a1c0h015. c1 0-16. eth0xy1ated pr0p0xy1ated"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
220|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"20# linear gel"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
221|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"25# waterfac g"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
222|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-butoxy-1-propanol"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
223|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-hydroxypropionic acid"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
224|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"2-propenoic acid homopolymer, sodium salt"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
225|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"3% salt water"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
226|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"31726-34-8"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
227|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"acetic acid"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
228|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"acetic acid water"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
229|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|0|"acrylamide acrylate copolymer"|"NO CAS MATCH FOUND"||Undisclosed CAS Number but Associated Name|||||
